date,open,high,low,close,volume
27-02-2015,14.8373,14.9313,14.6868,14.8655,130448222
02-03-2015,14.8467,15.0723,14.7762,15.0535,71402439
03-03-2015,15.0723,15.1852,15.0065,15.0817,65689812
04-03-2015,15.0534,15.0723,14.8648,14.9403,78441603
05-03-2015,15.0157,15.1195,14.8507,15.0912,69509958
06-03-2015,15.4779,15.676,15.2421,15.2987,163207226
09-03-2015,15.3836,15.4024,15.2044,15.2515,72912722
10-03-2015,15.1289,15.2138,14.8931,14.8931,85633552
11-03-2015,15.0157,15.2421,14.9686,15.1949,85910140
12-03-2015,15.1383,15.2892,14.9969,15.1761,126376330
13-03-2015,15.1666,15.2327,15.0346,15.1761,88581887
16-03-2015,15.1949,15.2987,14.9497,15.2138,63406461
17-03-2015,15.1572,15.2044,15.0534,15.1761,67314982
18-03-2015,15.1006,15.1855,15.0063,15.0723,86387603
19-03-2015,15.0534,15.0629,14.7233,14.7233,109169157
20-03-2015,14.8035,15.0251,14.7516,14.9403,99867679
23-03-2015,14.9214,14.978,14.8271,14.8271,73773531
24-03-2015,14.8365,14.9025,14.7233,14.7233,77010981
25-03-2015,14.7422,14.7611,14.5253,14.5347,88541470
26-03-2015,14.5111,14.6573,14.3932,14.5441,76741501
27-03-2015,14.6007,14.6101,14.4026,14.4404,73140825
30-03-2015,14.5441,14.7233,14.5253,14.6384,70835266
31-03-2015,14.6196,14.6384,14.5064,14.5158,61381735
01-04-2015,14.5441,14.5818,14.3838,14.5347,73153854
02-04-2015,14.5535,14.7328,14.5535,14.6573,50443508
06-04-2015,14.5158,14.7139,14.4687,14.629,51189543
07-04-2015,14.6479,14.7611,14.5724,14.5818,50057793
08-04-2015,14.629,14.8459,14.6196,14.7233,71732476
09-04-2015,14.7422,14.8648,14.6479,14.8176,44935551
10-04-2015,14.7988,14.8931,14.7139,14.8271,43817662
13-04-2015,14.8837,14.9591,14.8459,14.9025,49191244
14-04-2015,14.978,15.044,14.8176,14.9214,84385405
15-04-2015,14.8082,14.9497,14.7045,14.7516,124479058
16-04-2015,14.7516,15.0346,14.695,14.8931,105591004
17-04-2015,14.8176,14.8554,14.6196,14.6762,88994274
20-04-2015,14.7328,14.7988,14.6762,14.6856,53649399
21-04-2015,14.7139,14.7516,14.5535,14.6196,64033133
22-04-2015,14.6667,14.9308,14.6101,14.8459,73092762
23-04-2015,14.8271,14.9025,14.7894,14.7988,50292151
24-04-2015,14.8176,14.8554,14.7233,14.7516,40766109
27-04-2015,14.7422,14.8648,14.6762,14.6762,73523391
28-04-2015,14.695,14.8176,14.6196,14.7611,58080055
29-04-2015,14.7139,15.1289,14.6856,15.0723,134499395
30-04-2015,15.0912,15.1383,14.8977,15.0251,78313865
01-05-2015,15.0912,15.2327,15.0157,15.1949,78171362
04-05-2015,15.2232,15.5156,15.2044,15.5062,76592284
05-05-2015,15.4873,15.6665,15.4024,15.4213,106148744
06-05-2015,15.4307,15.5533,15.1666,15.3647,96426526
07-05-2015,15.3081,15.4024,15.1761,15.3175,73794827
08-05-2015,15.393,15.525,15.2987,15.5156,86333659
11-05-2015,15.5156,15.6477,15.4967,15.5533,56246007
12-05-2015,15.525,15.5439,15.4213,15.4967,59627058
13-05-2015,15.5062,15.5816,15.4307,15.5345,47330638
14-05-2015,15.5911,15.6477,15.5156,15.5816,55395660
15-05-2015,15.5816,15.5816,15.3741,15.4213,54937772
18-05-2015,15.3836,15.6005,15.3836,15.5722,51059870
19-05-2015,15.6477,15.8269,15.6382,15.8174,89115475
20-05-2015,15.8269,15.8929,15.6854,15.7891,67683965
21-05-2015,15.7608,15.7986,15.6194,15.7797,52056583
22-05-2015,15.7703,15.8457,15.7561,15.7986,47032906
26-05-2015,15.7797,15.7797,15.4967,15.5628,100048158
27-05-2015,15.6194,15.7986,15.6005,15.7891,70026719
28-05-2015,15.7703,15.7797,15.6382,15.7231,60969979
29-05-2015,15.7137,15.7231,15.5345,15.5628,74266166
01-06-2015,15.6382,15.6948,15.5345,15.6099,62941625
02-06-2015,15.5816,15.808,15.5628,15.7703,65513210
03-06-2015,15.8838,16.1014,15.8365,16.0162,89614868
04-06-2015,15.9595,16.0635,15.8176,15.8743,61025453
05-06-2015,16.1203,16.4136,16.0493,16.2622,119087408
08-06-2015,16.3379,16.3946,16.1298,16.1581,69749600
09-06-2015,16.1298,16.4136,16.0825,16.3757,82104858
10-06-2015,16.4514,16.669,16.423,16.6406,102643147
11-06-2015,16.669,16.721,16.4987,16.546,77191527
12-06-2015,16.5082,16.6312,16.423,16.546,53149442
15-06-2015,16.3946,16.5555,16.319,16.5271,68053373
16-06-2015,16.5176,16.6121,16.4325,16.6028,47291181
17-06-2015,16.6406,16.6453,16.3663,16.4325,88712103
18-06-2015,16.4136,16.4609,16.2906,16.4419,97599930
19-06-2015,16.3473,16.4514,16.196,16.2433,83395443
22-06-2015,16.423,16.5839,16.4136,16.5271,58477740
23-06-2015,16.6122,16.7636,16.6122,16.7163,63865708
24-06-2015,16.5839,16.7352,16.5082,16.546,59079475
25-06-2015,16.6217,16.669,16.4136,16.4325,59772167
26-06-2015,16.5366,16.5744,16.4136,16.4703,63080788
29-06-2015,16.2054,16.319,15.95,15.9784,98604168
30-06-2015,16.1581,16.2054,15.9406,16.1014,89039753
01-07-2015,16.319,16.3757,16.1676,16.2906,62317352
02-07-2015,16.2338,16.2811,15.9784,16.1108,64736475
06-07-2015,15.8743,16.0919,15.8081,16.0257,58726886
07-07-2015,15.9879,16.0162,15.4581,15.7892,115450479
08-07-2015,15.5338,15.6094,15.3446,15.3729,83032960
09-07-2015,15.6378,15.8176,15.5621,15.5905,81534426
10-07-2015,15.8885,15.9311,15.7608,15.7987,72965257
13-07-2015,16.0541,16.1298,15.9879,16.1014,67934294
14-07-2015,16.0162,16.2244,15.95,16.2054,69999818
15-07-2015,16.5839,16.8866,16.546,16.7258,173099934
16-07-2015,16.9433,17.0947,16.896,16.9812,117054318
17-07-2015,16.9906,17.1798,16.9244,17.1231,96894911
20-07-2015,17.1704,17.2461,17.1042,17.142,71980057
21-07-2015,17.1325,17.1893,17.0474,17.1042,63732762
22-07-2015,17.0569,17.4826,17.0569,17.4542,110327018
23-07-2015,17.3974,17.4353,17.1042,17.1988,103650135
24-07-2015,17.2177,17.2461,16.8771,16.9339,86364298
27-07-2015,16.7068,16.8204,16.5555,16.7163,93231917
28-07-2015,16.8298,16.9244,16.6501,16.915,82166817
29-07-2015,16.9812,17.2177,16.9528,17.1798,96388569
30-07-2015,17.2177,17.3028,17.0758,17.1515,65667898
31-07-2015,17.0569,17.0852,16.896,16.915,67176946
