date,open,high,low,close,volume
2016-10-24,47.8833,47.9409,47.5949,47.6526,10753462
2016-10-25,47.5661,47.8689,47.3835,47.6622,9790517
2016-10-26,47.3546,48.1139,47.297,48.0659,13960034
2016-10-27,48.3638,48.6329,47.9602,47.989,19181449
2016-10-28,48.037,48.1716,47.0471,47.6334,17780277
2016-10-31,47.8064,47.9217,47.2297,47.2393,15173447
2016-11-01,47.4796,47.7391,46.5185,47.0375,20691054
2016-11-02,46.7395,46.8308,46.2878,46.653,15824060
2016-11-03,46.7977,47.2412,46.3059,46.4698,16224279
2016-11-04,46.3927,47.058,45.9973,46.4505,14152548
2016-11-07,47.5016,48.0609,47.4534,48.0416,19357566
2016-11-08,47.6559,48.2393,47.2846,48.1284,17548250
2016-11-09,48.2827,50.0811,47.7041,49.7484,59210448
2016-11-10,50.192,52.2653,49.8931,51.6963,52067278
2016-11-11,50.8767,51.2624,49.7581,50.9442,41858608
2016-11-14,51.1467,52.9306,51.1081,52.7281,43113101
2016-11-15,52.0628,53.4899,51.7928,53.4706,33433808
2016-11-16,52.2749,53.0367,52.2749,52.6799,24200100
2016-11-17,52.651,53.9817,52.4196,53.4706,24579011
2016-11-18,53.4031,53.8466,53.0174,53.4803,24989950
2016-11-21,53.9624,53.9914,53.1669,53.5574,20410449
2016-11-22,53.6731,54.1457,53.4514,54.0974,21975907
2016-11-23,54.2903,54.8014,53.8178,54.6664,19913463
2016-11-25,54.5796,54.7725,54.1842,54.7532,11488291
2016-11-28,53.866,54.3377,53.4514,53.4899,23645006
2016-11-29,53.5189,53.9415,53.3453,53.5381,15725383
2016-11-30,54.2228,54.6953,54.0589,54.3771,24395062
2016-12-01,54.7435,55.515,54.5169,55.2257,27592511
2016-12-02,55.1582,55.1967,53.9335,54.0203,25110311
2016-12-05,54.5892,55.4764,54.5603,55.2353,24404549
2016-12-06,55.9103,56.0068,54.9653,55.8525,21487547
2016-12-07,55.8235,57.0482,55.8235,56.9518,30517614
2016-12-08,57.2796,58.6297,56.9373,58.0029,32535971
2016-12-09,57.8197,58.0704,57.1037,57.8968,22804941
2016-12-12,57.3279,57.9448,56.7686,57.4243,21829666
2016-12-13,57.5014,57.8293,56.6625,57.6557,22014524
2016-12-14,56.8553,58.6297,56.73,57.3279,31399364
2016-12-15,57.9547,58.4561,57.4339,58.08,22389343
2016-12-16,58.4272,58.4464,57.5063,57.6171,28405907
2016-12-19,57.3664,57.6461,56.8168,57.5304,17654398
2016-12-20,57.7811,58.6297,57.7811,58.6297,23439760
2016-12-21,58.5332,58.7357,58.0029,58.5815,15090176
2016-12-22,58.4947,58.755,58.2536,58.3307,14571095
2016-12-23,58.3693,58.8225,58.2247,58.8129,9313992
2016-12-27,58.8515,59.1118,58.6779,58.9093,9544019
2016-12-28,58.8225,59.0154,57.8389,57.8968,17127359
2016-12-29,57.8775,57.9763,56.5853,57.2604,17121238
2016-12-30,57.3761,57.6654,57.0771,57.3086,16588499
2017-01-03,58.5139,58.9093,57.6171,58.4272,18322398
2017-01-04,58.5236,59.43,58.4464,59.2179,16947520
2017-01-05,58.7936,59.2372,57.7714,58.1861,18317911
2017-01-06,58.5139,58.6682,57.9354,58.3886,16778439
2017-01-09,58.0029,58.4754,57.54,58.0704,14592998
2017-01-10,58.0511,58.6779,57.81,58.08,13483329
2017-01-11,57.5304,57.8582,57.1302,57.8197,20737634
2017-01-12,57.405,57.6845,56.6625,57.1157,22778873
2017-01-13,57.3279,58.1668,57.2604,57.5014,21045164
2017-01-17,56.9036,57.2025,55.9585,56.2961,25013769
2017-01-18,55.92,56.1996,55.0617,55.3414,29276183
2017-01-19,55.4764,55.5439,54.3771,54.6374,24932449
2017-01-20,54.9075,55.081,54.0299,54.1071,27722281
2017-01-23,54.1167,54.2807,53.4417,53.6924,23130215
2017-01-24,53.9624,55.11,53.6876,54.7146,18416436
2017-01-25,55.8332,55.8525,55.0617,55.6307,21492914
2017-01-26,55.5439,55.9055,55.0135,55.3125,20792703
2017-01-27,55.3414,55.3607,54.6953,55.0714,17067943
2017-01-30,54.4928,54.6567,53.7696,54.5892,17537643
2017-01-31,54.3192,54.9267,53.5912,53.8371,29221002
2017-02-01,54.6953,54.946,53.8853,54.0492,17441473
2017-02-02,53.6624,54.3587,53.411,54.1363,15586814
2017-02-03,55.1614,55.9689,54.7262,55.8577,21404139
2017-02-06,55.6159,56.4282,55.4515,55.7416,15680214
2017-02-07,56.0898,56.1574,55.1324,55.3064,13996938
2017-02-08,55.0453,55.0453,54.291,54.4651,18626642
2017-02-09,54.7842,55.6449,54.5134,55.3741,18054082
2017-02-10,55.9157,56.0414,55.2484,55.7319,14421653
2017-02-13,56.0801,57.4098,56.0801,57.0085,22779759
2017-02-14,57.0568,58.1293,56.8151,57.8595,22359291
2017-02-15,58.1786,58.8652,57.7338,58.5074,22423933
2017-02-16,58.3624,58.5074,57.7918,58.3914,15916578
2017-02-17,57.7338,58.1883,57.4436,58.1883,15120623
2017-02-21,58.3043,58.6912,58.2463,58.5558,15812721
2017-02-22,58.198,58.9426,58.0432,58.6235,16025724
2017-02-23,58.6428,58.8362,58.2463,58.6235,14624376
2017-02-24,57.9078,58.198,57.1632,57.5984,19900288
2017-02-27,57.5984,58.256,57.4532,58.0432,15711367
2017-02-28,57.7047,58.1109,57.521,57.8401,17237455
2017-03-01,59.1844,59.9,58.9909,59.5132,26421724
2017-03-02,59.6486,59.8323,58.5945,58.6331,17270346
2017-03-03,58.401,59.2327,58.343,58.9909,15188780
2017-03-06,58.7975,58.8749,58.2753,58.2947,14979380
2017-03-07,58.2076,58.7105,57.8063,58.5074,17297849
2017-03-08,59.5325,60.4706,59.049,59.0973,30723959
2017-03-09,59.3391,60.045,59.2134,59.5228,21429345
2017-03-10,59.9,59.987,58.9136,59.4648,17421872
2017-03-13,59.5132,59.7549,58.9716,59.5035,13481512
2017-03-14,59.3101,59.4455,58.8072,59.4165,11819667
2017-03-15,59.6679,59.7453,58.4639,58.8362,20086941
2017-03-16,59.0393,59.3874,58.7685,59.136,15198253
2017-03-17,59.1457,59.2521,58.2173,58.3817,32281850
2017-03-20,58.1206,58.3914,57.6274,57.6274,14813762
2017-03-21,58.1496,58.2173,56.0414,56.1284,34140442
2017-03-22,55.5192,56.4635,55.026,55.8673,25648496
2017-03-23,55.8577,56.8827,55.6352,56.1381,16916534
2017-03-24,56.4089,56.612,55.7078,56.1574,13504446
2017-03-27,54.9776,56.5249,54.6875,56.4089,17257171
2017-03-28,56.2735,57.6951,56.2058,57.463,15391117
2017-03-29,57.5694,57.9078,57.3179,57.434,13457439
2017-03-30,57.434,58.8226,57.405,58.5171,14886187
2017-03-31,58.3237,58.5171,57.8208,57.8498,14407879
2017-04-03,57.9562,58.1109,56.7183,57.7144,15460515
2017-04-04,57.3373,57.9755,57.2502,57.7144,9745614
2017-04-05,58.5074,59.0103,57.5694,57.6274,20295245
2017-04-06,57.4823,58.2463,57.0664,57.9175,13805963
2017-04-07,57.3759,57.9127,57.3083,57.4727,13447843
2017-04-10,57.405,57.9997,57.0375,57.3276,12096712
2017-04-11,56.7474,57.1052,56.1671,57.0858,15247753
2017-04-12,57.1439,57.1777,56.3509,56.583,15223437
2017-04-13,56.3799,57.7628,55.7803,56.1284,31784350
2017-04-17,56.4379,57.1148,56.0172,57.0471,14657279
2017-04-18,56.6506,56.9504,56.1574,56.4959,16890955
2017-04-19,56.9118,57.153,55.7029,55.8286,18104168
2017-04-20,56.2542,56.7183,55.6546,56.4862,17074763
2017-04-21,56.4572,56.5153,55.7319,55.819,15255858
2017-04-24,57.2309,57.7434,57.1245,57.4823,24400342
2017-04-25,58.1012,58.7879,58.0239,58.227,21593519
2017-04-26,58.0626,58.7008,57.9852,58.1206,16057953
2017-04-27,58.1594,58.1691,57.1412,57.5873,14025915
2017-04-28,57.5582,57.7618,57.2576,57.3255,11917075
2017-05-01,57.5873,58.236,57.3594,57.6551,12879412
2017-05-02,57.6454,57.9073,57.1412,57.8976,11471884
2017-05-03,57.6939,58.495,57.5,58.4115,12845294
2017-05-04,58.8575,59.0902,58.266,58.3824,14509792
2017-05-05,58.6539,58.7411,58.2757,58.4115,11484293
2017-05-08,58.3242,58.8866,58.2951,58.6636,8458260
2017-05-09,58.809,59.1872,58.2466,58.4018,13179898
2017-05-10,58.2757,58.7993,58.1788,58.5375,11607308
2017-05-11,58.4212,59.066,58.1012,58.8575,16314044
2017-05-12,58.5278,59.2454,58.3824,59.2163,15393168
2017-05-15,59.3617,59.8272,59.2357,59.5557,14838549
2017-05-16,59.6235,60.6804,59.5169,60.5932,21199543
2017-05-17,59.5363,60.0793,57.8588,58.1594,33251409
2017-05-18,57.9169,58.7605,57.3061,58.2563,25142234
2017-05-19,58.5763,59.8902,58.4115,59.2454,20266630
2017-05-22,59.546,59.6817,58.8769,59.2066,11744806
2017-05-23,59.2357,60.0696,58.8866,59.8368,12414299
2017-05-24,59.9629,60.5447,59.7884,60.3798,16133164
2017-05-25,60.3605,60.7871,59.9047,60.0696,13368607
2017-05-26,59.992,60.438,59.7787,60.1859,10850319
2017-05-30,59.9144,60.1828,59.6429,59.769,12603786
2017-05-31,59.7205,59.7302,58.0527,58.7024,23150518
2017-06-01,59.0417,59.2357,58.3387,59.226,13922397
2017-06-02,58.4987,59.7302,58.4696,59.2551,13643574
2017-06-05,59.1872,59.895,59.1096,59.3908,10024923
2017-06-06,58.8381,59.3132,58.6054,59.1581,10764340
2017-06-07,59.352,60.3362,59.2454,60.0017,16056133
2017-06-08,59.9629,61.8828,59.8465,61.2913,25925685
2017-06-09,61.9022,62.7749,61.5822,62.4937,31488777
2017-06-12,62.5519,63.4148,62.1252,62.3676,27444366
2017-06-13,62.9106,63.2791,62.3822,62.7264,18749028
2017-06-14,62.2997,62.9494,61.5725,62.7555,20791587
2017-06-15,62.3579,62.9688,61.9992,62.1543,15111533
2017-06-16,62.2125,62.2804,61.7761,61.9507,19549889
2017-06-19,62.4452,62.9203,62.3046,62.5228,13264757
2017-06-20,62.3579,62.4646,61.9701,61.9701,12162785
2017-06-21,61.941,62.3094,61.6695,61.8925,13532830
2017-06-22,61.6889,61.9701,61.4174,61.6889,11344707
2017-06-23,62.1058,62.2319,61.2428,61.4852,16395259
2017-06-26,61.621,62.1737,61.2865,61.844,14977979
2017-06-27,62.2901,62.8912,62.067,62.2804,16416330
2017-06-28,63.027,63.3761,62.5616,63.2015,24015244
2017-06-29,65.5965,65.6935,64.2488,64.9469,40827165
2017-06-30,65.5093,65.5384,64.6948,64.8499,15832322
2017-07-03,65.199,66.8183,65.199,66.188,16488776
2017-07-05,66.2559,66.6438,65.8874,66.3723,17783139
2017-07-06,66.3723,66.6729,65.5191,65.5772,17960745
2017-07-07,65.965,66.2268,65.3881,65.8487,14735303
2017-07-10,65.6353,65.9747,65.3929,65.5965,12613789
2017-07-11,65.4511,65.519,64.5784,64.7917,17134576
2017-07-12,64.7336,65.1602,64.5202,64.8887,16881747
2017-07-13,65.1117,65.2475,64.6657,64.9857,20151962
2017-07-14,64.3069,64.8984,63.5312,64.6948,20742307
2017-07-17,64.7336,65.0632,64.4039,64.8014,17497953
2017-07-18,64.4233,65.0632,64.21,64.8596,15965929
2017-07-19,65.1117,65.3153,64.4815,64.6754,12687313
2017-07-20,64.5978,65.0051,64.3166,64.3457,14027609
2017-07-21,64.0936,64.4233,63.89,63.9966,14075511
2017-07-24,63.9191,64.4136,63.9094,64.0936,14848396
2017-07-25,65.868,66.3432,65.7517,65.965,30833581
2017-07-26,66.3917,66.7504,65.7323,65.9165,19228529
2017-07-27,65.9359,66.6296,65.3153,65.5481,22650180
2017-07-28,65.3735,65.7129,64.9663,65.3832,13604466
2017-07-31,65.8099,66.5662,65.4705,66.3723,23059294
2017-08-01,66.9928,67.5067,66.6632,67.4874,22974747
2017-08-02,67.4583,67.5358,66.731,67.3128,19095587
2017-08-03,67.1472,67.4103,66.251,66.3679,20937926
2017-08-04,67.0109,67.6148,66.9329,67.1959,18148439
2017-08-07,67.3421,67.4687,66.9183,67.2544,12961055
2017-08-08,67.2154,68.0532,67.0401,67.0985,16645925
2017-08-09,66.3582,66.7089,66.1634,66.6602,19195725
2017-08-10,66.2413,66.3679,65.4133,65.4815,19147240
2017-08-11,65.3353,65.725,64.8678,65.0723,15172831
2017-08-14,65.8614,66.3679,65.6666,66.1341,15120179
2017-08-15,66.8063,67.1765,66.1244,66.2121,15471998
2017-08-16,66.3874,66.6017,65.6471,65.9588,15064540
2017-08-17,65.5691,65.9003,64.7898,64.8775,14487868
2017-08-18,64.6729,65.613,64.4684,64.858,13628933
2017-08-21,64.858,65.0528,64.1566,64.2443,15791091
2017-08-22,64.5755,65.199,64.5366,65.121,13246992
2017-08-23,64.4976,65.8224,64.4976,65.4912,10031623
2017-08-24,65.7055,66.1536,65.2184,65.9393,11524823
2017-08-25,66.0465,66.4751,65.9588,66.0952,11883138
2017-08-28,66.3192,66.4166,65.686,66.0562,10797585
2017-08-29,64.9749,66.0172,64.7898,65.7347,12447985
2017-08-30,65.9491,66.6212,65.9393,66.251,9152007
2017-08-31,66.3874,66.5238,65.9929,66.2705,12439281
2017-09-01,66.3484,67.24,66.2218,66.8063,10720614
2017-09-05,66.0172,66.1877,65.0285,65.423,17666243
2017-09-06,65.7153,65.8516,65.121,65.5789,11849419
2017-09-07,65.6422,65.6909,63.9862,64.3515,20307814
2017-09-08,64.2638,65.1892,64.1674,64.4586,13437956
2017-09-11,65.0334,66.0367,64.6535,65.9588,17287005
2017-09-12,66.4556,67.4565,66.3387,67.0109,15495439
2017-09-13,66.9134,67.7317,66.6894,67.5953,17467281
2017-09-14,67.5564,67.946,67.42,67.4492,15022089
2017-09-15,67.3323,67.5807,67.1229,67.2544,18360910
2017-09-18,67.5856,69.0955,67.4784,68.774,18027783
2017-09-19,68.4818,69.8456,68.4818,69.3098,15466007
2017-09-20,69.5339,70.3327,68.9884,69.6118,19788127
2017-09-21,69.6021,70.2645,69.3098,69.904,11509157
2017-09-22,69.7482,69.7872,69.1734,69.5534,10446623
2017-09-25,69.3683,69.6605,68.5023,69.0078,10762772
2017-09-26,69.0176,69.3975,68.6864,69.1053,11553776
2017-09-27,70.3229,71.0828,70.0502,70.4106,18092199
2017-09-28,70.7321,70.9756,70.1573,70.771,13845943
2017-09-29,70.6736,71.0146,70.4885,70.8587,12777307
2017-10-02,71.1802,71.979,71.0243,71.8913,13386345
2017-10-03,72.0666,72.4563,71.94,72.2127,11925126
2017-10-04,72.2615,72.807,72.0179,72.1446,12904094
2017-10-05,72.1543,73.9662,71.94,73.7616,19701222
2017-10-06,73.8493,74.0539,73.1577,73.6837,16119873
2017-10-09,73.8688,73.9126,73.1479,73.4402,12830818
2017-10-10,73.4499,73.5863,72.6998,73.2356,13866584
2017-10-11,73.031,73.3817,72.729,73.0018,18597884
2017-10-12,73.859,74.1708,70.4033,70.4983,40166252
2017-10-13,70.2353,70.4648,69.076,70.245,30907260
2017-10-16,69.5339,70.7028,69.5241,69.9138,21169163
2017-10-17,70.3716,70.8392,70.1378,70.3229,15743771
2017-10-18,70.7808,71.4334,70.6736,71.2289,15126734
2017-10-19,70.4788,71.0535,69.8553,70.9951,12322700
2017-10-20,71.8523,71.9692,71.2872,71.6283,15634587
2017-10-23,71.5796,72.0959,71.5309,71.6283,10821466
2017-10-24,72.0471,72.8167,71.8231,72.3199,15260158
2017-10-25,72.5537,72.6998,71.3654,71.7159,14122521
2017-10-26,71.7549,72.3296,71.6924,71.8815,13213118
2017-10-27,71.5309,72.0666,71.1217,71.9595,11309869
2017-10-30,71.3165,71.9984,71.2873,71.8718,10556913
2017-10-31,71.9595,72.1738,71.3699,71.599,11733543
2017-11-01,72.0764,72.5927,71.901,72.1153,11361923
2017-11-02,72.0374,72.9141,71.4334,72.807,12997496
2017-11-03,72.6113,72.7777,72.2396,72.445,10692579
2017-11-06,71.995,72.4255,71.5841,72.2004,12636568
2017-11-07,72.1809,72.3961,70.7524,71.1341,17255669
2017-11-08,70.821,70.9971,69.9699,70.7721,18710614
2017-11-09,70.1655,71.183,69.9014,70.8601,15468706
2017-11-10,70.958,71.2808,70.5471,70.684,12853126
2017-11-13,70.1166,70.5862,69.9307,70.4297,13500569
2017-11-14,70.097,70.2487,69.5003,69.9796,13188856
2017-11-15,69.0894,70.5079,68.5024,70.1753,17541796
2017-11-16,70.5471,70.7524,69.9601,70.1166,12415631
2017-11-17,69.6177,70.2731,69.4024,69.784,11812986
2017-11-20,70.2144,70.733,69.7351,70.4884,10000030
2017-11-21,70.9286,71.0167,70.5666,70.8112,9632060
2017-11-22,70.8797,71.5645,70.6938,70.6938,9146179
2017-11-24,70.8406,70.9482,70.4297,70.459,4676099
2017-11-27,70.4297,70.7917,69.7595,69.8427,12615197
2017-11-28,69.8916,72.3961,69.5883,72.1026,18048317
2017-11-29,72.807,74.1278,72.445,73.4136,21876367
2017-11-30,74.0886,75.2228,73.5211,73.8636,23179633
2017-12-01,74.0691,74.5876,72.1809,73.8734,18269756
2017-12-04,75.3507,76.2311,74.9593,75.4289,23151442
2017-12-05,75.3115,75.605,74.5386,74.8811,16045934
2017-12-06,74.5876,74.8419,73.4625,73.8049,16612465
2017-12-07,72.7385,73.6875,72.6505,73.3549,19173389
2017-12-08,73.6875,74.0788,73.3402,74.0691,12460938
2017-12-11,73.9125,74.4799,73.893,74.206,10461659
2017-12-12,74.3919,75.1354,73.8875,74.4995,18381856
2017-12-13,74.3038,74.6609,73.4234,73.5114,20231575
2017-12-14,73.619,73.7956,72.1809,72.3178,24778469
2017-12-15,72.8853,73.5212,72.6603,73.1494,37121111
2017-12-18,73.756,74.3577,73.6386,74.0299,16449299
2017-12-19,74.2941,74.4995,73.032,73.0809,17655055
2017-12-20,73.7364,74.1229,72.9929,73.0418,17643967
2017-12-21,73.3549,74.431,73.3157,74.1767,14085694
2017-12-22,74.2256,74.343,73.4234,73.8538,12006574
2017-12-26,73.8147,74.0788,72.8021,73.1592,10882080
2017-12-27,73.0516,73.4527,72.9048,73.2668,10845092
2017-12-28,73.2864,73.5408,73.2179,73.4527,8759802
2017-12-29,73.5408,73.6582,72.7679,72.7972,10074857
